"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","original_id","gene_biotype","external_gene_name","entrezgene_id"
"4805","ENSMUSG00000025701",4.00468309608556,2.99980040020103,1.38016518606589,2.16626272737928,0.0302911161987066,0.127717236870465,"ENSMUSG00000025701.12","protein_coding","Alox5",11689
"10715","ENSMUSG00000039629",10.6087778957112,2.99913898691273,1.04172901907357,2.86940166989974,0.00411249179623597,0.0277265701916487,"ENSMUSG00000039629.14","protein_coding","Strip2",320609
"27772","ENSMUSG00000105352",2.00858018322374,2.99813880419688,2.53597970925086,1.17829759966005,0.238677984402017,0.464489044639473,"ENSMUSG00000105352.4","lncRNA","C030018K13Rik",NA
"6284","ENSMUSG00000028544",2.31274274330215,2.99748325209156,2.08678857474338,1.43161760048401,0.152253289763844,0.364490494382504,"ENSMUSG00000028544.14","protein_coding","Slc5a9",230612
"1519","ENSMUSG00000015787",7.59831932196816,2.99728898123598,1.58662234602693,1.88279774876263,0.0597277822738154,0.204953210209548,"ENSMUSG00000015787.15","protein_coding","Abo",80908
"19324","ENSMUSG00000081945",9.87622670227794,2.9930283851939,1.44181057669082,2.06894611082714,0.0385511439022958,0.151577460302774,"ENSMUSG00000081945.4","protein_coding","Olfr607",546989
"9446","ENSMUSG00000035953",1.9514865889219,2.99253541661303,2.49763476564046,1.19414393875488,0.23242166816167,0.458223677859952,"ENSMUSG00000035953.14","protein_coding","Pip4p1",219024
"9198","ENSMUSG00000035129",6.23141252781197,2.99238700326189,1.45636132826308,2.04783452113412,0.0405762165513666,0.156939160499686,"ENSMUSG00000035129.6","processed_pseudogene","Gm6781",NA
"20595","ENSMUSG00000085175",3.18561076480871,2.99120060081595,2.16000094355532,1.38018486043295,0.167529734195936,0.385034537141405,"ENSMUSG00000085175.7","lncRNA","Gm11423",NA
"8324","ENSMUSG00000032493",6.93116224702056,2.98864286621414,1.88479149732564,1.58035669751301,0.114025202336664,0.306494083702775,"ENSMUSG00000032493.8","protein_coding","Prss44",73336
"13024","ENSMUSG00000048279",15.2420796730952,2.98844532585851,0.919864823936224,3.23791632026253,0.00120406120336119,0.0101153564499535,"ENSMUSG00000048279.19","protein_coding","Sacs",50720
"33613","ENSMUSG00000117390",5.022645856477,2.98743702671451,1.72799969696159,1.72305413707529,0.0848787354744913,0.256077752765008,"ENSMUSG00000117390.1","TEC","Gm50080",NA
"28471","ENSMUSG00000106762",109.436560982465,2.98617345499771,0.416439878670043,7.14670618122001,8.888484543299e-13,6.58650809813183e-11,"ENSMUSG00000106762.3","lncRNA","4930478P22Rik",NA
"2819","ENSMUSG00000021306",6.70441186322097,2.98575288831429,1.38804519568588,2.14384437737553,0.032045358227889,0.132919065934834,"ENSMUSG00000021306.11","protein_coding","Gpr137b",83924
"18278","ENSMUSG00000077494",26.0231808288733,2.98350251629442,0.666999121258865,4.45803063530633,8.27160825930183e-06,0.000144446589485259,"ENSMUSG00000077494.1","snoRNA","Gm23595",NA
"8813","ENSMUSG00000033981",5.16566033214414,2.98296707226968,1.90377354413197,1.56161801987074,0.118378001809481,0.313378117859528,"ENSMUSG00000033981.14","protein_coding","Gria2",14800
"30957","ENSMUSG00000111858",3.20537991411555,2.98251713698713,1.72612443083487,1.7220758155595,0.0850557854501811,0.256525216019253,"ENSMUSG00000111858.1","lncRNA","Gm48277",NA
"31696","ENSMUSG00000113290",3.92383563813792,2.97918358574269,1.77338445864195,1.67430337582663,0.0940709913935001,0.273259645992497,"ENSMUSG00000113290.1","TEC","A530058O07Rik",NA
"33339","ENSMUSG00000116847",3.27248142883424,2.97780952845545,2.17853133042365,1.36229830023987,0.173103763852823,0.391876339308759,"ENSMUSG00000116847.1","processed_pseudogene","Gm30251",NA
"4699","ENSMUSG00000025427",4.00369536564966,2.9776266116593,2.03150431132498,1.46080251718677,0.144069644847267,0.352342243790557,"ENSMUSG00000025427.15","protein_coding","Rnf165",225743
"24151","ENSMUSG00000096209",14.2078252677779,2.97758172249212,1.11422257922188,2.66336527174358,0.00773633849179573,0.0456271784774522,"ENSMUSG00000096209.4","protein_coding","Olfr510",258308
"19146","ENSMUSG00000081481",2.44375288041749,2.9764082275502,2.69803759265576,1.09946882713012,0.271563623839616,0.492628055289166,"ENSMUSG00000081481.1","processed_pseudogene","Gm14293",NA
"22896","ENSMUSG00000091537",3.17461178172685,2.97591717306315,2.16637783747883,1.36906735369616,0.17097822197812,0.389394817763787,"ENSMUSG00000091537.2","protein_coding","Tma7",66167
"7614","ENSMUSG00000031171",3.31252015315824,2.97473046237042,1.79724367456693,1.64959849592171,0.0990250828410096,0.281500388965266,"ENSMUSG00000031171.11","protein_coding","Ftsj1",54632
"7317","ENSMUSG00000030500",5.99966802313191,2.97337597527224,1.37377106074604,2.15711049675406,0.030997055935002,0.129554766309101,"ENSMUSG00000030500.6","protein_coding","Slc17a6",140919
"17506","ENSMUSG00000073897",1372.54989960107,2.97300998195175,0.159518156283491,18.5747506803299,5.14434759426263e-77,7.27194145719504e-74,"ENSMUSG00000073897.5","protein_coding","Olfr17",18314
"30742","ENSMUSG00000111381",26.3182914936814,2.97189489659623,0.938237940079536,3.15686967033666,0.00159472605757131,0.0126420166630018,"ENSMUSG00000111381.1","transcribed_processed_pseudogene","Gm34424",NA
"3221","ENSMUSG00000022105",4.34408536367682,2.97088545694174,1.31611696420855,2.24971300990887,0.0244671691241622,0.109123086738085,"ENSMUSG00000022105.6","protein_coding","Rb1",19645
"13704","ENSMUSG00000051331",15.7023531613173,2.97062214073137,0.754701694330111,3.92290379493487,8.74880926416534e-05,0.00112536168207353,"ENSMUSG00000051331.15","protein_coding","Cacna1c",12288
"31822","ENSMUSG00000113550",1.78677483177725,2.97056842009243,2.62428374871629,1.12814341114624,0.25925935812295,0.482415674135112,"ENSMUSG00000113550.1","lncRNA","Gm29687",NA
"2308","ENSMUSG00000020395",5.46781892872585,2.9703546269599,2.41016280817793,1.22827993897969,0.219341899069446,0.444934452941349,"ENSMUSG00000020395.13","protein_coding","Itk",16428
"9034","ENSMUSG00000034617",2.82370061829484,2.96959599293365,1.90740864300615,1.55163184553322,0.120750338797028,0.317361052882923,"ENSMUSG00000034617.7","protein_coding","Mtrr",210009
"7286","ENSMUSG00000030406",2.80228040326103,2.96846984342774,1.82346348173992,1.62244534812664,0.104708026028446,0.290852018106526,"ENSMUSG00000030406.7","protein_coding","Gipr",381853
"32085","ENSMUSG00000114065",3.51528664999038,2.96824488592549,2.09238239708257,1.41381656147089,0.157415769585214,0.371028761695452,"ENSMUSG00000114065.1","unprocessed_pseudogene","Vmn2r-ps96",NA
"2175","ENSMUSG00000020167",8.37256153364458,2.96788862997024,1.30154794170294,2.27259291432642,0.0230507230326565,0.104312774930259,"ENSMUSG00000020167.14","protein_coding","Tcf3",21423
"20946","ENSMUSG00000085829",4.12223879108819,2.96674323403661,1.8527194937243,1.59589362774665,0.110512544474189,0.300748664409591,"ENSMUSG00000085829.1","lncRNA","Gm4285",NA
"5422","ENSMUSG00000026887",4.14731464819059,2.96660222622998,1.89821309403275,1.5575712945635,0.119334907791473,0.314904397078344,"ENSMUSG00000026887.9","protein_coding","Mrrf",67871
"13630","ENSMUSG00000051007",4.87239458040633,2.96405208507366,1.33940210994608,2.20550054620459,0.0274189895100456,0.118758139051896,"ENSMUSG00000051007.15","protein_coding","Gatd1",213350
"33393","ENSMUSG00000116953",2.8391896137228,2.96306015266411,2.40467146987793,1.22805139481861,0.219427675361554,0.44497434469578,"ENSMUSG00000116953.1","protein_coding","9030025P20Rik",100041574
"12140","ENSMUSG00000044544",3.57126246757027,2.96249266336024,1.94906365598134,1.51482618553763,0.129816427292759,0.332247913496182,"ENSMUSG00000044544.4","lncRNA","4921513I03Rik",NA
"10666","ENSMUSG00000039477",6.41841997893706,2.96200875670873,1.83330711253577,1.61020962419418,0.107352101058406,0.295719254382223,"ENSMUSG00000039477.16","protein_coding","Tnrc18",231861
"33375","ENSMUSG00000116921",3.66989268286206,2.96189734384551,2.11023775984484,1.39884585520001,0.161859212115234,0.377133227985682,"ENSMUSG00000116921.1","processed_pseudogene","Gm49693",NA
"26055","ENSMUSG00000101705",2.35332806967574,2.961445079381,2.19588327075343,1.34408104414782,0.178922181116886,0.398396661195772,"ENSMUSG00000101705.1","lncRNA","Gm28380",NA
"1357","ENSMUSG00000014329",5.11257195847244,2.96142405914918,1.78165488072857,1.6565632834246,0.0976078007275257,0.279453183236316,"ENSMUSG00000014329.14","protein_coding","Bicc1",83675
"9319","ENSMUSG00000035505",2.89715419892942,2.96048452584885,1.85721425493368,1.58866136096625,0.112136866794687,0.303300298929678,"ENSMUSG00000035505.14","protein_coding","Cox18",231430
"2211","ENSMUSG00000020229",2.75160454441048,2.95860835165896,1.64219621880257,1.79552742717249,0.0725697069276309,0.232649940875983,"ENSMUSG00000020229.4","protein_coding","Slc5a4a",64452
"33264","ENSMUSG00000116691",3.23721176757439,2.95650158326816,2.18376924991744,1.34927331877192,0.177249192333667,0.396250941210056,"ENSMUSG00000116691.1","processed_pseudogene","Gm8363",NA
"25259","ENSMUSG00000098604",10.4752633552265,2.95570552633973,1.04150572387385,2.82831429421554,0.00467938412309258,0.0307208259051627,"ENSMUSG00000098604.1","snoRNA","Gm27295",NA
"2252","ENSMUSG00000020297",5.36020324508789,2.95443952919864,1.87844482650286,1.56748789618717,0.117000693202851,0.310975221973496,"ENSMUSG00000020297.10","protein_coding","Nsg2",18197
"6532","ENSMUSG00000028960",404.067605744937,2.95376697940981,0.190083699177059,15.4866881913307,4.26712533331289e-54,3.37077800594463e-51,"ENSMUSG00000028960.19","protein_coding","Ube4b",63958
"11201","ENSMUSG00000040997",4.07823140773416,2.95373124642283,2.10270524958097,1.3999733186615,0.161521308475155,0.376705392760135,"ENSMUSG00000040997.13","protein_coding","Abhd4",105501
"8756","ENSMUSG00000033790",4.22195364360449,2.9531035130505,2.44308040354979,1.20466911722355,0.228331062682195,0.453805588872381,"ENSMUSG00000033790.11","protein_coding","Tubgcp5",233276
"4650","ENSMUSG00000025329",2.56580239015711,2.95141952350658,2.02563534145558,1.45209725724519,0.14647456447628,0.355987137155364,"ENSMUSG00000025329.3","protein_coding","Padi1",18599
"30015","ENSMUSG00000109893",9.29367700578267,2.95115678909901,1.04349815687579,2.81855484815112,0.00482403684502532,0.0314781296364651,"ENSMUSG00000109893.1","processed_pseudogene","Gm9655",NA
"31601","ENSMUSG00000113090",10.5840845297969,2.95036660426584,1.35845729093686,2.16448954551822,0.0304267980881653,0.128048095119389,"ENSMUSG00000113090.1","lncRNA","Gm48190",NA
"6145","ENSMUSG00000028289",3.6162160757786,2.94812691119669,1.83245082689827,1.60338649641691,0.108849350467498,0.298466141383977,"ENSMUSG00000028289.12","protein_coding","Epha7",13841
"10317","ENSMUSG00000038525",5.93974139879182,2.94726468018326,1.37705506041328,2.13300452873812,0.0329243546967789,0.135418425489447,"ENSMUSG00000038525.16","protein_coding","Armc10",67211
"5339","ENSMUSG00000026767",3.67569474750287,2.94700819776301,2.13364527869247,1.37652131171629,0.168660293882577,0.386277664628485,"ENSMUSG00000026767.12","protein_coding","Mindy3",66960
"16608","ENSMUSG00000068205",5.62371606470638,2.94587239077087,1.38878540464809,2.11398563157769,0.0345164945483,0.139853329753186,"ENSMUSG00000068205.14","protein_coding","Macrod2",72899
"3069","ENSMUSG00000021822",10.4610981430014,2.94579198585708,1.11809382039371,2.62571166418154,0.00864680294491475,0.0496977942861196,"ENSMUSG00000021822.3","protein_coding","Plau",18792
"17227","ENSMUSG00000072571",2.35561421751664,2.94539728349751,2.07978395966329,1.41139528933223,0.158128091187788,0.372140781305527,"ENSMUSG00000072571.3","protein_coding","Tmem253",619301
"9025","ENSMUSG00000034595",13.5398151774239,2.9447180807451,1.12240415499083,2.61467143336534,0.00893133268590057,0.0509115698101098,"ENSMUSG00000034595.17","protein_coding","Ppp1r18",76448
"31115","ENSMUSG00000112156",43.8136789579131,2.94441961242771,0.577051805652259,5.08519267019856,3.67253062278168e-07,9.42990702358225e-06,"ENSMUSG00000112156.1","lncRNA","Gm48723",NA
"24307","ENSMUSG00000096757",5.54452551987047,2.9443418570059,1.40811473380041,2.08387980508258,0.0371711017394207,0.147705496451747,"ENSMUSG00000096757.2","protein_coding","Olfr251",258874
"24308","ENSMUSG00000096757",5.54452551987047,2.9443418570059,1.40811473380041,2.08387980508258,0.0371711017394207,0.147705496451747,"ENSMUSG00000096757.2","protein_coding","Olfr251",404313
"14406","ENSMUSG00000055137",3.35317887275084,2.944160451121,1.79536610971301,1.63429644530275,0.102196619726864,0.286872576570245,"ENSMUSG00000055137.7","protein_coding","Sugct",192136
"12941","ENSMUSG00000047909",4.0012027049019,2.94370621884372,2.00764033176246,1.46127081252063,0.143941136515376,0.352174404868185,"ENSMUSG00000047909.11","protein_coding","Ankrd16",320816
"8507","ENSMUSG00000032939",3.66762796074539,2.94278273554981,1.98464238752293,1.47773863643529,0.13947774863588,0.346385079885903,"ENSMUSG00000032939.14","protein_coding","Nup93",71805
"29581","ENSMUSG00000109056",2.75399290979101,2.94273706176019,1.92292245380446,1.52514577795784,0.127222741281224,0.327685825266766,"ENSMUSG00000109056.1","lncRNA","A630009H07Rik",NA
"16955","ENSMUSG00000070594",3.05888900820159,2.94258896650359,2.44418577692819,1.19982244974407,0.230208303356945,0.455792623962718,"ENSMUSG00000070594.10","protein_coding","Gm4788",214403
"12477","ENSMUSG00000045994",3.58375215584407,2.94255529354542,1.9017843401466,1.54200201970291,0.123073102798091,0.321109131042463,"ENSMUSG00000045994.17","protein_coding","B3gat1",76898
"10677","ENSMUSG00000039509",5.38292741998495,2.94068041629215,1.55893277638356,1.8799273840985,0.0601179752109215,0.205635325804245,"ENSMUSG00000039509.8","protein_coding","Nup133",234865
"14874","ENSMUSG00000057802",3.38866833429145,2.9404920032043,2.02137155208858,1.44975425234236,0.147127060899964,0.357055986414678,"ENSMUSG00000057802.8","lncRNA","Gm10030",NA
"12221","ENSMUSG00000044894",3.43688995504434,2.93968909422434,1.85245054594015,1.58152081341393,0.113759003841658,0.306054224699915,"ENSMUSG00000044894.14","protein_coding","Uqcrq",22272
"28026","ENSMUSG00000105870",53.27523646729,2.93937553223845,0.565801225843139,5.17739339972831,2.25007431152052e-07,6.12284659157225e-06,"ENSMUSG00000105870.1","TEC","7330423F06Rik",NA
"22445","ENSMUSG00000089849",1.7256620874671,2.9386755819814,2.5805422488034,1.13490704650909,0.256414267185366,0.480416769310398,"ENSMUSG00000089849.1","lncRNA","Runx2os2",NA
"6131","ENSMUSG00000028261",11.9428809870385,2.93827402960031,1.20369697149891,2.43273356910906,0.0149853230006664,0.075468930274123,"ENSMUSG00000028261.13","protein_coding","Ndufaf4",68493
"27250","ENSMUSG00000104328",2.63849872676794,2.93723585973256,2.48397195513961,1.17844964138013,0.23861739733769,0.464472101586873,"ENSMUSG00000104328.1","lncRNA","Gm37323",NA
"1713","ENSMUSG00000017843",3.53831559278038,2.93691318822755,2.58199902808384,1.13358415568409,0.256969022291619,0.480911020354264,"ENSMUSG00000017843.14","protein_coding","Ppp2r5c",26931
"27032","ENSMUSG00000103912",1.79256753936771,2.93670221258078,2.61873860439948,1.11759998025917,0.263737877225231,0.486535607288637,"ENSMUSG00000103912.1","lncRNA","Gm33819",NA
"25055","ENSMUSG00000098046",5.44093530938543,2.93637460908089,1.61293951954858,1.81431143177638,0.06962979256062,0.226337964616139,"ENSMUSG00000098046.1","processed_pseudogene","Gm8254",NA
"3804","ENSMUSG00000023243",2.91225579343786,2.93385947512423,2.11852837896945,1.3801370348159,0.167544456269117,0.385035424529472,"ENSMUSG00000023243.9","protein_coding","Kcnk5",16529
"6656","ENSMUSG00000029177",5.76527121928852,2.93246987935809,1.21740600965143,2.40057126068801,0.0163695031526904,0.080522365508234,"ENSMUSG00000029177.9","protein_coding","Cenpa",12615
"14858","ENSMUSG00000057716",3.90633253703482,2.93064823158847,2.15003023298145,1.35842193602013,0.174329837628904,0.393524187177433,"ENSMUSG00000057716.6","protein_coding","Tmem178b",434008
"14004","ENSMUSG00000052914",2.43996126371033,2.93014982026818,2.46744100759613,1.18347300351999,0.236621739581692,0.462397168341465,"ENSMUSG00000052914.4","protein_coding","Cyp2j6",13110
"18530","ENSMUSG00000078912",2.87701456581542,2.92879446920477,1.95545885629664,1.49263916231536,0.135531666292872,0.340738509154167,"ENSMUSG00000078912.2","protein_coding","Gm11011",NA
"1269","ENSMUSG00000012017",107.237910235854,2.92790074401563,0.681888837715242,4.27914431594516,1.87613191461452e-05,0.000296406770368923,"ENSMUSG00000012017.4","protein_coding","Scarf2",224024
"11687","ENSMUSG00000042632",2.89465237925604,2.92741036694618,2.0611314141299,1.41544122172227,0.156939170662727,0.370718755115174,"ENSMUSG00000042632.17","protein_coding","Pla2g6",53357
"11971","ENSMUSG00000043924",3.55897848147309,2.92683653600246,1.63752519444068,1.78124681434215,0.0748721389179904,0.237276213222346,"ENSMUSG00000043924.16","protein_coding","Ncmap",230822
"26864","ENSMUSG00000103572",10.4818384714524,2.92604789833211,1.2860276603106,2.26748458709498,0.0233606393991961,0.105377906110784,"ENSMUSG00000103572.1","TEC","Gm37115",NA
"11078","ENSMUSG00000040627",3.90050535971285,2.92572686392091,2.28095847663997,1.27829019852041,0.201147122506114,0.425554109198048,"ENSMUSG00000040627.14","protein_coding","Aicda",11628
"5880","ENSMUSG00000027799",20.0001343642733,2.92530480531804,1.01405319402554,2.87490323238864,0.00404151341379189,0.0273486941969318,"ENSMUSG00000027799.12","protein_coding","Nbea",26422
"6949","ENSMUSG00000029681",7.54043357585025,2.92492541785208,1.60681103551494,1.81410592373603,0.069661419752311,0.226337964616139,"ENSMUSG00000029681.12","protein_coding","Bcl7b",12054
"14320","ENSMUSG00000054666",4.4947846678835,2.9245804937473,1.6982294832082,1.71624655122654,0.0861169263339433,0.258601118903963,"ENSMUSG00000054666.7","protein_coding","Olfr63",258939
"350","ENSMUSG00000002043",2.84813716666555,2.92388030296383,2.0468184545567,1.42361443755642,0.154558114180068,0.367560923281429,"ENSMUSG00000002043.17","protein_coding","Trappc6a",67091
"7540","ENSMUSG00000030982",14.4171772977594,2.92295262552956,1.23897601164579,2.35109687205336,0.0187181599989771,0.0890895518788813,"ENSMUSG00000030982.19","protein_coding","Vps35l",71517
